lat,lon,type
40.594826,-73.922323,3
40.594826,-73.801787,3
40.594826,-73.789733,3
40.594826,-73.753572,3
40.594826,-73.741519,3
40.594826,-73.729465,3
40.594826,-73.717411,3
40.594826,-73.705358,3
40.594826,-73.693304,3
40.594826,-73.681251,3
40.594826,-73.669197,3
40.594826,-73.657143,3
40.594826,-73.64509,3
40.594826,-73.633036,3
40.594826,-73.620983,3
40.60439,-74.175448,3
40.60439,-74.127234,3
40.60439,-74.11518,3
40.60439,-73.982591,3
40.60439,-73.801787,3
40.60439,-73.789733,3
40.60439,-73.753572,3
40.60439,-73.741519,3
40.60439,-73.729465,3
40.60439,-73.717411,3
40.60439,-73.705358,3
40.60439,-73.693304,3
40.60439,-73.681251,3
40.60439,-73.669197,3
40.60439,-73.657143,3
40.613954,-74.006698,3
40.613954,-73.874108,3
40.613954,-73.789733,3
40.613954,-73.753572,3
40.613954,-73.741519,3
40.613954,-73.729465,3
40.613954,-73.717411,3
40.613954,-73.705358,3
40.613954,-73.693304,3
40.613954,-73.681251,3
40.623518,-74.151341,3
40.623518,-74.018751,3
40.623518,-74.006698,3
40.623518,-73.898215,3
40.623518,-73.886162,3
40.623518,-73.789733,3
40.623518,-73.753572,3
40.623518,-73.741519,3
40.623518,-73.729465,3
40.623518,-73.717411,3
40.633082,-74.006698,3
40.633082,-73.94643,3
40.633082,-73.898215,3
40.633082,-73.741519,3
40.642646,-74.054912,3
40.642646,-74.042859,3
40.642646,-74.030805,3
40.642646,-73.970537,3
40.642646,-73.94643,3
40.642646,-73.934376,3
40.642646,-73.910269,3
40.642646,-73.81384,3
40.642646,-73.741519,3
40.65221,-74.054912,3
40.65221,-74.042859,3
40.65221,-74.018751,3
40.65221,-74.006698,3
40.65221,-73.994644,3
40.65221,-73.970537,3
40.65221,-73.898215,3
40.661774,-74.163395,3
40.661774,-74.054912,3
40.661774,-74.030805,3
40.661774,-74.006698,3
40.661774,-73.958483,3
40.661774,-73.934376,3
40.661774,-73.837947,3
40.661774,-73.825894,3
40.671338,-74.163395,3
40.671338,-74.042859,3
40.671338,-74.006698,3
40.671338,-73.994644,3
40.671338,-73.982591,3
40.671338,-73.970537,3
40.671338,-73.94643,3
40.671338,-73.922323,3
40.671338,-73.910269,3
40.671338,-73.801787,3
40.671338,-73.789733,3
40.671338,-73.777679,3
40.671338,-73.765626,3
40.680902,-74.163395,3
40.680902,-74.054912,3
40.680902,-74.042859,3
40.680902,-73.994644,3
40.680902,-73.982591,3
40.680902,-73.958483,3
40.680902,-73.94643,3
40.680902,-73.934376,3
40.680902,-73.922323,3
40.680902,-73.910269,3
40.680902,-73.862055,3
40.680902,-73.850001,3
40.680902,-73.801787,3
40.680902,-73.789733,3
40.680902,-73.777679,3
40.680902,-73.765626,3
40.680902,-73.753572,3
40.690466,-74.163395,3
40.690466,-74.066966,3
40.690466,-74.054912,3
40.690466,-74.030805,3
40.690466,-74.018751,3
40.690466,-73.982591,3
40.690466,-73.94643,3
40.690466,-73.922323,3
40.690466,-73.874108,3
40.690466,-73.862055,3
40.690466,-73.850001,3
40.690466,-73.837947,3
40.690466,-73.825894,3
40.690466,-73.81384,3
40.690466,-73.789733,3
40.690466,-73.777679,3
40.690466,-73.765626,3
40.70003,-74.163395,3
40.70003,-74.11518,3
40.70003,-74.079019,3
40.70003,-74.066966,3
40.70003,-74.054912,3
40.70003,-74.042859,3
40.70003,-74.030805,3
40.70003,-74.018751,3
40.70003,-74.006698,3
40.70003,-73.970537,3
40.70003,-73.862055,3
40.70003,-73.850001,3
40.70003,-73.837947,3
40.70003,-73.825894,3
40.70003,-73.81384,3
40.70003,-73.777679,3
40.709594,-74.175448,3
40.709594,-74.163395,3
40.709594,-74.11518,3
40.709594,-74.091073,3
40.709594,-74.079019,3
40.709594,-74.066966,3
40.709594,-74.054912,3
40.709594,-74.042859,3
40.709594,-74.030805,3
40.709594,-74.018751,3
40.709594,-74.006698,3
40.709594,-73.994644,3
40.709594,-73.850001,3
40.709594,-73.837947,3
40.709594,-73.825894,3
40.709594,-73.801787,3
40.719158,-74.163395,3
40.719158,-74.11518,3
40.719158,-74.103127,3
40.719158,-74.091073,3
40.719158,-74.079019,3
40.719158,-74.066966,3
40.719158,-74.054912,3
40.719158,-74.042859,3
40.719158,-74.030805,3
40.719158,-74.018751,3
40.719158,-74.006698,3
40.719158,-73.825894,3
40.719158,-73.81384,3
40.719158,-73.801787,3
40.719158,-73.765626,3
40.719158,-73.741519,3
40.728722,-74.175448,3
40.728722,-74.163395,3
40.728722,-74.11518,3
40.728722,-74.103127,3
40.728722,-74.091073,3
40.728722,-74.079019,3
40.728722,-74.066966,3
40.728722,-74.054912,3
40.728722,-74.042859,3
40.728722,-74.006698,3
40.728722,-73.994644,3
40.738286,-74.175448,3
40.738286,-74.163395,3
40.738286,-74.151341,3
40.738286,-74.11518,3
40.738286,-74.103127,3
40.738286,-74.091073,3
40.738286,-74.079019,3
40.738286,-74.006698,3
40.738286,-73.994644,3
40.738286,-73.886162,3
40.738286,-73.874108,3
40.747849,-74.187502,3
40.747849,-74.175448,3
40.747849,-74.151341,3
40.747849,-74.11518,3
40.747849,-73.994644,3
40.747849,-73.982591,3
40.747849,-73.970537,3
40.747849,-73.874108,3
40.747849,-73.777679,3
40.757413,-74.187502,3
40.757413,-74.175448,3
40.757413,-74.151341,3
40.757413,-73.886162,3
40.757413,-73.825894,3
40.757413,-73.777679,3
40.766977,-74.175448,3
40.766977,-74.163395,3
40.766977,-74.151341,3
40.766977,-73.982591,3
40.766977,-73.837947,3
40.766977,-73.705358,3
40.776541,-74.199555,3
40.776541,-74.187502,3
40.776541,-74.175448,3
40.776541,-74.163395,3
40.776541,-73.982591,3
40.776541,-73.934376,3
40.776541,-73.862055,3
40.776541,-73.850001,3
40.776541,-73.837947,3
40.776541,-73.825894,3
40.786105,-74.199555,3
40.786105,-74.187502,3
40.786105,-74.175448,3
40.786105,-73.970537,3
40.786105,-73.94643,3
40.786105,-73.922323,3
40.786105,-73.862055,3
40.786105,-73.850001,3
40.786105,-73.81384,3
40.795669,-74.199555,3
40.795669,-74.187502,3
40.795669,-74.175448,3
40.795669,-73.970537,3
40.795669,-73.934376,3
40.795669,-73.922323,3
40.795669,-73.910269,3
40.795669,-73.898215,3
40.795669,-73.850001,3
40.805233,-74.211609,3
40.805233,-74.187502,3
40.805233,-73.970537,3
40.805233,-73.94643,3
40.805233,-73.934376,3
40.805233,-73.922323,3
40.805233,-73.910269,3
40.805233,-73.81384,3
40.805233,-73.669197,3
40.814797,-74.211609,3
40.814797,-74.199555,3
40.814797,-74.187502,3
40.814797,-73.934376,3
40.814797,-73.922323,3
40.814797,-73.81384,3
40.814797,-73.801787,3
40.814797,-73.777679,3
40.824361,-74.211609,3
40.824361,-74.199555,3
40.824361,-73.81384,3
40.824361,-73.801787,3
40.824361,-73.789733,3
40.833925,-74.211609,3
40.833925,-73.922323,3
40.833925,-73.910269,3
40.833925,-73.801787,3
40.833925,-73.789733,3
40.833925,-73.777679,3
40.833925,-73.765626,3
40.833925,-73.64509,3
40.843489,-73.922323,3
40.843489,-73.910269,3
40.843489,-73.777679,3
40.843489,-73.765626,3
40.843489,-73.753572,3
40.843489,-73.633036,3
40.853053,-73.874108,3
40.853053,-73.837947,3
40.853053,-73.765626,3
40.862617,-73.910269,3
40.862617,-73.886162,3
40.862617,-73.620983,3
40.872181,-73.886162,3
40.872181,-73.874108,3
40.881745,-73.874108,3
40.891309,-73.934376,3
40.891309,-73.874108,3
40.900873,-73.94643,3
40.900873,-73.934376,3
40.900873,-73.910269,3
40.910437,-73.958483,3
40.910437,-73.922323,3
40.910437,-73.898215,3
40.920001,-73.970537,3
40.920001,-73.958483,3
40.920001,-73.94643,3
40.920001,-73.934376,3
40.920001,-73.886162,3
40.929565,-73.982591,3
40.929565,-73.970537,3
40.929565,-73.958483,3
40.929565,-73.94643,3
40.939129,-73.994644,3
40.939129,-73.982591,3
40.939129,-73.970537,3
40.939129,-73.958483,3
40.948693,-74.006698,3
40.948693,-73.994644,3
40.948693,-73.982591,3
40.948693,-73.970537,3
40.958257,-74.018751,3
40.958257,-74.006698,3
40.958257,-73.994644,3
40.958257,-73.982591,3
40.967821,-74.030805,3
40.967821,-74.018751,3
40.967821,-74.006698,3
40.967821,-73.994644,3
